"Product title","Product variant title","Product variant SKU","Month","Shipping country","Product variant SKU at time of sale","Net items sold"
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","Qatar","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","Australia","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-12-01","Canada","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-09-01","United Kingdom","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-05-01","Spain","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","United Kingdom","BNG",3
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","Saudi Arabia","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-07-01","United States","BNG-B",14
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","Hong Kong","BNG",2
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-11-01","Hong Kong","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","Croatia","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","Israel","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","Australia","BNG",2
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-04-01","Denmark","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-04-01","United Kingdom","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","Bulgaria","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-12-01","Cyprus","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-10-01","Cyprus","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-12-01","Qatar","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-11-01","Canada","BNG-B2",0
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-06-01","Taiwan","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-09-01","Canada","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-06-01","Denmark","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-09-01","France","BNG-B",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-10-01","Spain","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-10-01","United Kingdom","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-09-01","Japan","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-10-01","Sweden","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-04-01","Saudi Arabia","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","United Kingdom","BNG",2
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-10-01","Taiwan","BNG-B",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-05-01","Germany","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","Japan","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","United Arab Emirates","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-05-01","Japan","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-12-01","South Africa","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-07-01","Germany","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-02-01","Netherlands","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","Japan","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","Switzerland","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-09-01","Norway","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","Australia","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-07-01","Saudi Arabia","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-09-01","Singapore","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","Qatar","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-09-01","United States","BNG",14
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","Iceland","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-09-01",,"BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-05-01","United States","BNG",17
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-01-01","Portugal","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","Germany","BNG",3
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01","Singapore","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-02-01","United States","BNG",17
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-10-01","Canada","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-10-01","South Korea","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-12-01","Switzerland","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-04-01","United States","BNG-B2",15
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-01-01","Canada","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-04-01","Germany","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-06-01","United States","BNG",13
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","Singapore","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","Finland","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-06-01","Germany","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-12-01","Netherlands","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-10-01","United States","BNG-B",7
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01","Bulgaria","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-09-01","Taiwan","BNG",-1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-05-01","Italy","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-12-01","Norway","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","Germany","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01","Denmark","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-06-01","Romania","BNG-B",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-05-01","Switzerland","BNG-B",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-08-01","United States","BNG-B",6
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","Israel","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01","Thailand","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-02-01","Japan","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","South Africa","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","United Kingdom","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","Poland","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-11-01","Japan","BNG-B2",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-07-01","Czech Republic","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-04-01","Japan","BNG",2
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-04-01","Kyrgyzstan","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-10-01","China","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01","Slovakia","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-02-01","United States","BNG-B2",10
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01","Norway","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-03-01","Saudi Arabia","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-12-01","United States","BNG",27
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-02-01","Japan","BNG-B2",3
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-03-01","Canada","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-03-01","Taiwan","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-05-01","France","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","Thailand","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","South Africa","BNG",2
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-06-01","Hong Kong","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01","Japan","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-04-01","Canada","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","United States","BNG",15
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-10-01","Australia","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-12-01","Japan","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-01-01","United States","BNG",27
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","Singapore","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","Singapore","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-03-01","United States","BNG-B2",11
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-03-01","United Kingdom","BNG-B2",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-01-01","Hong Kong","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","Taiwan","BNG",2
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-11-01","Taiwan","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","Bulgaria","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-02-01","Cyprus","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-12-01","United States","BNG-B2",17
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-10-01","Belgium","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-09-01","Japan","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01","Austria","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","Finland","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-02-01","Singapore","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-02-01","Australia","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-12-01","South Korea","BNG",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-03-01","Spain","BNG-B2",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-10-01","United Arab Emirates","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","Canada","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-11-01",,"BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-04-01","Netherlands","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-07-01","Indonesia","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-06-01","Hong Kong","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-06-01","India","BNG",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-08-01","United States","BNG",16
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-06-01","Japan","BNG",2
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-05-01","United States","BNG-B",12
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-02-01","United Kingdom","BNG-B2",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-08-01","Thailand","BNG-B",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2026-04-01","United Kingdom","BNG-B2",1
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-12-01","Australia","BNG-B2",4
"BEAN CELLAR Glass","Stabilized Maple Onyx","BNG-B2","2025-06-01","United Kingdom","BNG-B",1
"BEAN CELLAR Glass","Teak & Brass","BNG","2025-05-01","Singapore","BNG",2
"BEAN CELLAR Glass","Teak & Brass","BNG","2026-02-01","Germany","BNG",3
"BEAN CELLAR Glass - Renewed","Teak & Brass","BNG-DRRO","2025-11-01","United States","BNG-DRRO",1
"BEAN CELLAR Glass - Renewed","Stabilized Maple Onyx","BNG-B2-DRRO","2025-11-01","United States","BNG-B2-DRRO",1
"BEAN CELLAR Polymer","CARBON / 10 / Included","BNP-B10-C","2026-03-01","Thailand","BNP-B10-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-10-01","Switzerland","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-08-01","Japan","BNP-10",4
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2026-03-01","Japan","BNP-10",4
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2025-05-01","United States","BNP-10-C",2
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2026-03-01","Singapore","BNP-10-C",1
"BEAN CELLAR Polymer","CARBON / 12 / Included","BNP-B12-C","2025-11-01","United States","BNP-B12-C",3
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2025-11-01","United Kingdom","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-06-01","Philippines","BNP-12",2
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2025-07-01","Denmark","BNP-10-C",1
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2025-11-01","Australia","BNP-B12",2
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-03-01","Japan","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-12-01","Germany","BNP-12",2
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2026-04-01","South Africa","BNP-12-C",1
"BEAN CELLAR Polymer","CARBON / 12 / Included","BNP-B12-C","2025-08-01","Germany","BNP-B12",2
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2025-05-01","Denmark","BNP-10-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-11-01","Malaysia","BNP-12",1
"BEAN CELLAR Polymer","CARBON / 12 / Included","BNP-B12-C","2026-01-01","Germany","BNP-B12-C",1
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2025-11-01","United States","BNP-B12",4
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2026-04-01","United States","BNP-12-C",3
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2026-03-01","Japan","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-12-01","United States","BNP-12-C",8
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-04-01","Japan","BNP-12",2
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-03-01","United States","BNP-B12",11
"BEAN CELLAR Polymer","CARBON / 10 / Not Included","BNP-B10","2025-10-01","United States","BNP-B10",3
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-02-01","Finland","BNP-B12",3
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-05-01","United States","BNP-10",3
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-08-01","Japan","BNP-12-C",5
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-09-01","Canada","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-06-01","France","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2026-01-01","United States","BNP-10-C",2
"BEAN CELLAR Polymer","CARBON / 12 / Included","BNP-B12-C","2025-07-01","United States","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-11-01","Iceland","BNP-12-C",1
"BEAN CELLAR Polymer","CARBON / 12 / Included","BNP-B12-C","2025-08-01","United States","BNP-B12",3
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2026-04-01","Qatar","BNP-10-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-10-01","United States","BNP-10",2
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-01-01","Taiwan","BNP-B12",2
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-08-01","Sweden","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-07-01","United States","BNP-12-C",9
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-08-01","United States","BNP-12-C",7
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2026-01-01","Japan","BNP-10",2
"BEAN CELLAR Polymer","CARBON / 10 / Included","BNP-B10-C","2026-04-01","United States","BNP-B10-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-01-01","United States","BNP-12",31
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-01-01","Luxembourg","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-02-01","Switzerland","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2025-10-01","Australia","BNP-10-C",1
"BEAN CELLAR Polymer","CARBON / 10 / Not Included","BNP-B10","2026-01-01","United States","BNP-B10",7
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-06-01","Japan","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-01-01","Brazil","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-11-01","China","BNP-10",2
"BEAN CELLAR Polymer","CARBON / 12 / Included","BNP-B12-C","2025-10-01","South Korea","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-07-01","United States","BNP-12",15
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2025-12-01","United States","BNP-B12",8
"BEAN CELLAR Polymer","CARBON / 12 / Included","BNP-B12-C","2025-10-01","Japan","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-08-01","Germany","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-12-01","Taiwan","BNP-10",1
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-04-01","United Kingdom","BNP-B12",1
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-03-01","Singapore","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2026-03-01","United States","BNP-10",8
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-01-01","Romania","BNP-12",3
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-08-01","Belgium","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-04-01","United Kingdom","BNP-12",3
"BEAN CELLAR Polymer","CARBON / 10 / Not Included","BNP-B10","2026-04-01","Taiwan","BNP-B10",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-06-01","Germany","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2026-03-01","United States","BNP-10-C",5
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2026-04-01","Italy","BNP-10",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-07-01","Japan","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2026-01-01","Japan","BNP-10-C",3
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-12-01","Malaysia","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-09-01","Denmark","BNP-12-C",3
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-01-01","China","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2026-04-01","Finland","BNP-10",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-12-01","United Kingdom","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-09-01","Taiwan","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-11-01",,"BNP-10",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2026-02-01","Denmark","BNP-12-C",1
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2025-10-01","United States","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-10-01","United States","BNP-12",15
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-07-01","Italy","BNP-12",2
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-02-01","Denmark","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2026-03-01","Taiwan","BNP-10",1
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-01-01","Netherlands","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2026-04-01","Japan","BNP-10",3
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-03-01","Taiwan","BNP-B12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-11-01","Taiwan","BNP-12-C",2
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2026-03-01","United States","BNP-12",28
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-07-01","Canada","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-11-01","India","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2026-03-01","Taiwan","BNP-12-C",1
"BEAN CELLAR Polymer","CARBON / 10 / Not Included","BNP-B10","2025-09-01","Taiwan","BNP-B10",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-11-01","Germany","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2025-10-01","Philippines","BNP-10-C",2
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-12-01","United Kingdom","BNP-12",1
"BEAN CELLAR Polymer","CARBON / 10 / Not Included","BNP-B10","2026-04-01","United States","BNP-B10",10
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-08-01","Italy","BNP-12",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2026-01-01","United States","BNP-12-C",10
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-11-01","United States","BNP-10",3
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-11-01","Japan","BNP-10",2
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-12-01","United States","BNP-12",19
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2025-11-01","Hungary","BNP-10-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-06-01","Australia","BNP-12",2
"BEAN CELLAR Polymer","CARBON / 12 / Not Included","BNP-B12","2026-04-01","Kuwait","BNP-B12",1
"BEAN CELLAR Polymer","CARBON / 12 / Included","BNP-B12-C","2026-01-01","Thailand","BNP-B12-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2026-04-01","Singapore","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2025-08-01","United States","BNP-10",7
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2026-02-01","Belgium","BNP-12-C",1
"BEAN CELLAR Polymer","FROSTED / 10 / Not Included","BNP-10","2026-04-01","France","BNP-10",2
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2026-04-01","United States","BNP-10-C",3
"BEAN CELLAR Polymer","CARBON / 10 / Not Included","BNP-B10","2025-12-01","United States","BNP-B10",4
"BEAN CELLAR Polymer","FROSTED / 12 / Included","BNP-12-C","2025-05-01","United States","BNP-12-C",6
"BEAN CELLAR Polymer","CARBON / 10 / Not Included","BNP-B10","2026-04-01",,"BNP-B10",2
"BEAN CELLAR Polymer","FROSTED / 10 / Included","BNP-10-C","2025-05-01","Switzerland","BNP-10-C",1
"BEAN CELLAR Polymer","FROSTED / 12 / Not Included","BNP-12","2025-09-01","Italy","BNP-12",2
